,index,x0,sigma,c,t,iata,latitude,longitude,country,state,region,hub
644,644,0.0831194565265427,0.1653231430346359,0.7908546711500419,214.0641639792899,WMC,40.89777778,-117.80361111,US,NV,west,no
645,645,0.9378390816040068,0.1653231430346359,0.7908546711500419,214.0641639792899,MMH,37.63111111,-118.85138889,US,CA,west,no
646,646,0.11484765065737015,0.1653231430346359,0.7908546711500419,214.0641639792899,OSH,43.98388889,-88.55694444,US,WI,centre,no
647,647,0.08180752939448688,0.1653231430346359,0.7908546711500419,214.0641639792899,OXR,34.20111111,-119.20638889,US,CA,west,no
648,648,0.14937208188379575,0.1653231430346359,0.7908546711500419,214.0641639792899,SVN,32.01,-81.14583333,US,GA,east,no
649,649,0.7898640384789575,0.1653231430346359,0.7908546711500419,214.0641639792899,LEW,44.0475,-70.28388889,US,ME,east,no
650,650,0.08495778121893445,0.1653231430346359,0.7908546711500419,214.0641639792899,CGS,38.98055556,-76.92277778,US,MD,east,no
651,651,0.10466000553253593,0.1653231430346359,0.7908546711500419,214.0641639792899,LFI,37.08277778,-76.36083333,US,VA,east,no
652,652,0.8044079096147883,0.1653231430346359,0.7908546711500419,214.0641639792899,LJN,29.03833333,-95.45694444,US,TX,centre,no
653,653,0.36985589577209066,0.1653231430346359,0.7908546711500419,214.0641639792899,BYW,48.57916667,-122.825,US,WA,west,no
654,654,0.5167869121984537,0.1653231430346359,0.7908546711500419,214.0641639792899,ODW,48.25333333,-122.6725,US,WA,west,no
655,655,0.671285430169743,0.1653231430346359,0.7908546711500419,214.0641639792899,TIW,47.26805556,-122.57694444,US,WA,west,no
656,656,0.38639490203378446,0.1653231430346359,0.7908546711500419,214.0641639792899,TWD,48.05,-122.8,US,WA,west,no
657,657,0.828739986646955,0.1653231430346359,0.7908546711500419,214.0641639792899,SSI,31.15055556,-81.38944444,US,GA,east,no
658,658,0.6593568110074499,0.1653231430346359,0.7908546711500419,214.0641639792899,LRO,37.83666667,-121.27222222,US,CA,west,no
659,659,0.9583288085058557,0.1653231430346359,0.7908546711500419,214.0641639792899,SSC,33.97277778,-80.47305556,US,SC,east,no
660,660,0.2615517919343061,0.1653231430346359,0.7908546711500419,214.0641639792899,LZU,33.97777778,-83.96222222,US,GA,east,no
661,661,0.6028126807755084,0.1653231430346359,0.7908546711500419,214.0641639792899,MBL,44.27388889,-86.25333333,US,MI,east,no
662,662,0.3637528371372838,0.1653231430346359,0.7908546711500419,214.0641639792899,MCC,38.66777778,-121.39944444,US,CA,west,no
663,663,0.12425093296593011,0.1653231430346359,0.7908546711500419,214.0641639792899,PAH,37.06111111,-88.7725,US,KY,centre,no
664,664,0.9163228815299156,0.1653231430346359,0.7908546711500419,214.0641639792899,MFH,36.835,-114.05527778,US,NV,west,no
665,665,0.4663738526497898,0.1653231430346359,0.7908546711500419,214.0641639792899,MHV,35.06666667,-118.15,US,CA,west,no
666,666,0.6649662556014001,0.1653231430346359,0.7908546711500419,214.0641639792899,NQX,24.57527778,-81.68916667,US,FL,east,no
667,667,0.07864430394929786,0.1653231430346359,0.7908546711500419,214.0641639792899,VYS,41.35194444,-89.15305556,US,IL,east,no
668,668,0.14183893060601566,0.1653231430346359,0.7908546711500419,214.0641639792899,MO2,38.5875,-90.99388889,US,MO,centre,no
669,669,0.8734664102747176,0.1653231430346359,0.7908546711500419,214.0641639792899,MPV,44.20333333,-72.56666667,US,VT,east,no
670,670,0.8328189064539919,0.1653231430346359,0.7908546711500419,214.0641639792899,SD2,43.22166667,-99.40333333,US,SD,centre,no
671,671,0.4413504528585177,0.1653231430346359,0.7908546711500419,214.0641639792899,MTC,42.60083333,-82.83722222,US,MI,east,no
672,672,0.11018366438484774,0.1653231430346359,0.7908546711500419,214.0641639792899,MTH,24.72611111,-81.05138889,US,FL,east,no
673,673,0.6545809669563547,0.1653231430346359,0.7908546711500419,214.0641639792899,MTP,41.07666667,-71.92055556,US,NY,east,no
674,674,0.9305817323182969,0.1653231430346359,0.7908546711500419,214.0641639792899,MYF,32.81583333,-117.13944444,US,CA,west,no
675,675,0.557522755444585,0.1653231430346359,0.7908546711500419,214.0641639792899,NIP,30.23416667,-81.67527778,US,FL,east,no
676,676,0.8595047159226512,0.1653231430346359,0.7908546711500419,214.0641639792899,NHK,38.29166667,-76.41638889,US,MD,east,no
677,677,0.1243929771976408,0.1653231430346359,0.7908546711500419,214.0641639792899,TIK,35.41833333,-97.38888889,US,OK,centre,no
678,678,0.8761534059685464,0.1653231430346359,0.7908546711500419,214.0641639792899,NJK,32.8275,-115.66888889,US,CA,west,no
679,679,0.7631000141627474,0.1653231430346359,0.7908546711500419,214.0641639792899,NKX,32.86916667,-117.14361111,US,CA,west,no
680,680,0.934565571213679,0.1653231430346359,0.7908546711500419,214.0641639792899,NY1,41.98527778,-73.96416667,US,NY,east,no
681,681,0.5874508046649545,0.1653231430346359,0.7908546711500419,214.0641639792899,NY2,43.35083333,-76.38805556,US,NY,east,no
682,682,0.49758359098294846,0.1653231430346359,0.7908546711500419,214.0641639792899,NY5,41.7075,-73.73805556,US,NY,east,no
683,683,0.2954391884297429,0.1653231430346359,0.7908546711500419,214.0641639792899,LCI,43.57138889,-71.42111111,US,NH,east,no
684,684,0.04820834745481392,0.1653231430346359,0.7908546711500419,214.0641639792899,OLM,46.97361111,-122.90333333,US,WA,west,no
685,685,0.5954383465124196,0.1653231430346359,0.7908546711500419,214.0641639792899,MDH,37.78138889,-89.24694444,US,IL,east,no
686,686,0.8623814405488132,0.1653231430346359,0.7908546711500419,214.0641639792899,CLU,39.26194444,-85.89638889,US,IN,east,no
687,687,0.1746914076824876,0.1653231430346359,0.7908546711500419,214.0641639792899,VGC,42.84388889,-75.56138889,US,NY,east,no
688,688,0.7944918993219722,0.1653231430346359,0.7908546711500419,214.0641639792899,WGO,39.14111111,-78.14277778,US,VA,east,no
689,689,0.4753471974067267,0.1653231430346359,0.7908546711500419,214.0641639792899,PDT,45.69833333,-118.83611111,US,OR,west,no
690,690,0.6661920101665448,0.1653231430346359,0.7908546711500419,214.0641639792899,PGS,35.52833333,-113.24666667,US,AZ,west,no
691,691,0.16539282537836197,0.1653231430346359,0.7908546711500419,214.0641639792899,LWM,42.7175,-71.1225,US,MA,east,no
692,692,0.7202162469058362,0.1653231430346359,0.7908546711500419,214.0641639792899,PWK,42.1125,-87.90111111,US,IL,east,no
693,693,0.5792816500292328,0.1653231430346359,0.7908546711500419,214.0641639792899,UDD,33.74833333,-116.27416667,US,CA,west,no
694,694,0.1355353725987955,0.1653231430346359,0.7908546711500419,214.0641639792899,PNE,40.08027778,-75.0125,US,PA,east,no
695,695,0.1829181137436496,0.1653231430346359,0.7908546711500419,214.0641639792899,POU,41.62805556,-73.88277778,US,NY,east,no
696,696,0.7761152810384329,0.1653231430346359,0.7908546711500419,214.0641639792899,RNT,47.49305556,-122.21583333,US,WA,west,no
697,697,0.22207132963142898,0.1653231430346359,0.7908546711500419,214.0641639792899,U36,42.92111111,-112.88111111,US,ID,west,no
698,698,0.6844860950680547,0.1653231430346359,0.7908546711500419,214.0641639792899,SCH,42.8525,-73.93,US,NY,east,no
699,699,0.8714026387702003,0.1653231430346359,0.7908546711500419,214.0641639792899,C01,34.21388889,-119.09444444,US,CA,west,no
700,700,0.42050065144353455,0.1653231430346359,0.7908546711500419,214.0641639792899,SGH,39.83833333,-83.83972222,US,OH,east,no
701,701,0.7695018439447185,0.1653231430346359,0.7908546711500419,214.0641639792899,SGU,37.09305556,-113.59222222,US,UT,west,no
702,702,0.8555620424862246,0.1653231430346359,0.7908546711500419,214.0641639792899,BIX,30.41111111,-88.92361111,US,MS,centre,no
703,703,0.4627132081169556,0.1653231430346359,0.7908546711500419,214.0641639792899,WYS,44.68666667,-111.10472222,US,MT,west,no
704,704,0.1645609285569542,0.1653231430346359,0.7908546711500419,214.0641639792899,MVL,44.53583333,-72.61444444,US,VT,east,no
705,705,0.9053451787773669,0.1653231430346359,0.7908546711500419,214.0641639792899,UXO,42.55416667,-71.75888889,US,MA,east,no
706,706,0.9277929851587653,0.1653231430346359,0.7908546711500419,214.0641639792899,TKF,39.32,-120.13944444,US,CA,west,no
707,707,0.184427906928671,0.1653231430346359,0.7908546711500419,214.0641639792899,TN2,36.05583333,-85.53083333,US,TN,east,no
708,708,0.5102474028919188,0.1653231430346359,0.7908546711500419,214.0641639792899,UT1,40.48194444,-111.42888889,US,UT,west,no
709,709,0.4270722134112466,0.1653231430346359,0.7908546711500419,214.0641639792899,VAD,30.96833333,-83.19305556,US,GA,east,no
710,710,0.12112048677829809,0.1653231430346359,0.7908546711500419,214.0641639792899,TIX,28.51222222,-80.79944444,US,FL,east,no
711,711,0.3196911405799886,0.1653231430346359,0.7908546711500419,214.0641639792899,WJF,34.74055556,-118.22,US,CA,west,no
712,712,0.4621961850568925,0.1653231430346359,0.7908546711500419,214.0641639792899,SC1,32.4775,-80.72305556,US,SC,east,no
713,713,0.25202914843839364,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
714,714,0.8673312929407857,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
715,715,0.07561603742861625,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
716,716,0.7222798289851342,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
717,717,0.07160704430661818,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
718,718,0.13971258198516454,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
719,719,0.34988054068401064,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
720,720,0.5681229715718874,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
721,721,0.6903336988202855,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
722,722,0.7880495279490778,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
723,723,0.42987985574530363,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
724,724,0.21663594351304416,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
725,725,0.6880840918550907,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
726,726,0.9604058575316448,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
727,727,0.3218058299622362,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
728,728,0.16785663989655653,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
729,729,0.370327426552483,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
730,730,0.9206438518931528,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
731,731,0.08313117561396643,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
732,732,0.18655018166702375,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
733,733,0.9514126518183189,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
734,734,0.35755894174082004,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
735,735,0.20470941368377155,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
736,736,0.16372955826223234,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
737,737,0.27562643229512207,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
738,738,0.9185095888370683,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
739,739,0.8062205662849168,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
740,740,0.6353434078555019,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
741,741,0.2017005454544346,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
742,742,0.2556835769594278,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
743,743,0.10877266687078774,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
744,744,0.08322107622767419,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
745,745,0.050956892199774846,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
746,746,0.8960609758368807,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
747,747,0.7700726503970281,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
748,748,0.7324507092902843,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
749,749,0.060176321863466116,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
750,750,0.8215481279208996,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
751,751,0.1696805344148488,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
752,752,0.17887686433194705,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
753,753,0.7363883395368745,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
754,754,0.32967459141758576,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
755,755,0.24753055202551988,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
756,756,0.20234662169708237,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
757,757,0.10141466563735438,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
758,758,0.10069790745595769,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
759,759,0.7244712182049715,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
760,760,0.09983088738506161,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
761,761,0.21725411369407382,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
762,762,0.7198176731946688,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
763,763,0.36891707329849555,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
764,764,0.568963928548302,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
765,765,0.32687342883222414,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
766,766,0.8449573779400028,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
767,767,0.23884406727820895,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
768,768,0.2615655147728875,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
769,769,0.9330006514009024,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
770,770,0.6919258331039795,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
771,771,0.5784789625124049,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
772,772,0.34699390915887685,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
773,773,0.7744135045606795,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
774,774,0.04239894111112727,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
775,775,0.3672711558912433,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
776,776,0.6852681556120709,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
777,777,0.4636121779750404,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
778,778,0.6741281613307677,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
779,779,0.9114820531445847,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
780,780,0.6969057143767345,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
781,781,0.2926144565903417,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
782,782,0.14704749332569783,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
783,783,0.10160865516758444,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
784,784,0.6865114072187054,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
785,785,0.16840668447987736,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
786,786,0.9082100044096031,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
787,787,0.5102283770317417,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
788,788,0.9137788927539032,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
789,789,0.6783745701598045,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
790,790,0.35045789832197494,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
791,791,0.8035666570901567,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
792,792,0.7062736623395642,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
793,793,0.408501879018376,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
794,794,0.309835301328153,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
795,795,0.44275283503878227,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
796,796,0.6139043072443657,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
797,797,0.9605640122982846,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
798,798,0.6901521299738376,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
799,799,0.08061867152198779,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
800,800,0.5475546362760825,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
801,801,0.7944168249923574,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
802,802,0.39926723161851263,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
803,803,0.36003390706874505,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
804,804,0.29617727897650753,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
805,805,0.8064529948087189,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
806,806,0.8989512405495348,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
807,807,0.8085973116379044,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
808,808,0.2987908566014693,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
809,809,0.1618979604326681,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
810,810,0.6559014602085309,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
811,811,0.5741797340960505,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
812,812,0.27351495661058434,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
813,813,0.18304493104264957,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
814,814,0.041399616302855366,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
815,815,0.07183720334399768,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
816,816,0.7923369034861996,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
817,817,0.07624603017262385,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
818,818,0.5009991815841007,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
819,819,0.46071869364030515,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
820,820,0.5046601144205893,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
821,821,0.5130264452156945,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
822,822,0.4663999024736218,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
823,823,0.21785070284998453,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
824,824,0.3320514344442625,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
825,825,0.22129908462317938,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
826,826,0.9158952510276765,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
827,827,0.7114370962682294,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
828,828,0.20350351954381707,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
829,829,0.23219531256437936,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
830,830,0.060321716941462204,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
831,831,0.9312196157477367,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
832,832,0.49157989667666224,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
833,833,0.468461757808175,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
834,834,0.7085859616595268,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
835,835,0.31052283449055085,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
836,836,0.9451208692735287,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
837,837,0.8159574241084084,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
838,838,0.7038139432003727,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
839,839,0.18861510461099895,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
840,840,0.47078486445807843,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
841,841,0.6803299604339236,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
842,842,0.8172711983572576,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
843,843,0.5464040019602625,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
844,844,0.6348076885141251,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
845,845,0.05718478929543454,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
846,846,0.5480762862498822,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
847,847,0.056069234060116616,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
848,848,0.45943018691187437,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
849,849,0.7182491325684635,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
850,850,0.328067085055602,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
851,851,0.5173783890955127,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
852,852,0.9328562997618799,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
853,853,0.17093822498369798,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
854,854,0.2508787967983125,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
855,855,0.48294886714434276,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
856,856,0.1603379153621195,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
857,857,0.39499658522300785,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
858,858,0.8298574758135251,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
859,859,0.1561224926907406,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
860,860,0.21147898702440043,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
861,861,0.17123325426459762,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
862,862,0.41761063188969183,0.1653231430346359,0.7908546711500419,214.0641639792899,,,,,,,
