,index,x0,x1,w,sigma,c,t,iata,latitude,longitude,country,state,region,hub
492,492,0.2969866811202194,0.8858165441974564,0.0565276769309142,0.5677354772748359,0.42862820352776937,161.42496229148412,CLD,33.12861111,-117.27972222,US,CA,west,no
493,493,0.12973572576463238,0.32681164002769025,0.08361674770426274,0.5677354772748359,0.42862820352776937,161.42496229148412,KEH,47.75472222,-122.25916667,US,WA,west,no
494,494,0.10233232391715215,0.30648809099408203,0.1190765539800702,0.5677354772748359,0.42862820352776937,161.42496229148412,LKE,47.62888889,-122.33861111,US,WA,west,no
495,495,0.6065201962609015,0.2971040497340712,0.030497288506577243,0.5677354772748359,0.42862820352776937,161.42496229148412,SBY,38.33861111,-75.51,US,MD,east,no
496,496,0.5238610363353426,0.5170429947984708,0.012405339162887784,0.5677354772748359,0.42862820352776937,161.42496229148412,STJ,39.77583333,-94.91,US,MO,centre,no
497,497,0.3159283069850413,0.35725658122904363,0.019794285569525654,0.5677354772748359,0.42862820352776937,161.42496229148412,CNY,38.75944444,-109.74611111,US,UT,west,no
498,498,0.27213668050717654,0.4252743693179761,0.014516223760487036,0.5677354772748359,0.42862820352776937,161.42496229148412,ELY,39.30194444,-114.84194444,US,NV,west,no
499,499,0.3682818735587988,0.6395726041375539,0.031317588943464786,0.5677354772748359,0.42862820352776937,161.42496229148412,COD,44.51583333,-109.0275,US,WY,west,no
500,500,0.38710046512713503,0.5869075600079053,0.013425293289296885,0.5677354772748359,0.42862820352776937,161.42496229148412,COE,47.775,-116.81777778,US,ID,west,no
501,501,0.4302841945243262,0.5532682596255888,0.0242206972501931,0.5677354772748359,0.42862820352776937,161.42496229148412,OFF,41.11833333,-95.91222222,US,NE,centre,no
502,502,0.253571275015716,0.2699215786761834,0.0345312872894918,0.5677354772748359,0.42862820352776937,161.42496229148412,SUU,38.2625,-121.92694444,US,CA,west,no
503,503,0.49192049092896084,0.6477814119524583,0.006176210509169338,0.5677354772748359,0.42862820352776937,161.42496229148412,VBG,34.72972222,-120.57583333,US,CA,west,no
504,504,0.35202597829828464,0.3980201385321003,0.048616280331650226,0.5677354772748359,0.42862820352776937,161.42496229148412,LCH,30.13111111,-93.22555556,US,LA,centre,no
505,505,0.46001571501856875,0.35247365363656064,0.007486434776941523,0.5677354772748359,0.42862820352776937,161.42496229148412,CPS,38.57138889,-90.15722222,US,MO,centre,no
506,506,0.17056872860286976,0.29114566987515217,0.008712169621539374,0.5677354772748359,0.42862820352776937,161.42496229148412,CRG,30.33638889,-81.51444444,US,FL,east,no
507,507,0.5332456657425655,0.6696389177503232,0.006877508118955614,0.5677354772748359,0.42862820352776937,161.42496229148412,CVS,34.385,-103.32388889,US,NM,west,no
508,508,0.36490045126609294,0.4765771693972267,0.04987926476492989,0.5677354772748359,0.42862820352776937,161.42496229148412,EAU,44.86444444,-91.48722222,US,WI,centre,no
509,509,0.2685246686409021,0.5372888505518887,0.020781279221599332,0.5677354772748359,0.42862820352776937,161.42496229148412,RSJ,48.63333333,-122.85,US,WA,west,no
510,510,0.2182574430544113,0.7083811061797941,0.06861618226078618,0.5677354772748359,0.42862820352776937,161.42496229148412,RKS,41.59638889,-109.06583333,US,WY,west,no
511,511,0.18131746593140405,0.3613180784222148,0.03440728640899577,0.5677354772748359,0.42862820352776937,161.42496229148412,WRL,43.9675,-107.95305556,US,WY,west,no
512,512,0.36464257935149424,0.2852067220314668,0.01995418393416175,0.5677354772748359,0.42862820352776937,161.42496229148412,DOV,39.12694444,-75.46444444,US,DE,east,no
513,513,0.6054089140672512,0.4238445790298724,0.006822641248526982,0.5677354772748359,0.42862820352776937,161.42496229148412,DAG,34.85388889,-116.78611111,US,CA,west,no
514,514,0.3758710711520283,0.41504759377664147,0.03772415453640549,0.5677354772748359,0.42862820352776937,161.42496229148412,DBQ,42.41,-90.71083333,US,IA,centre,no
515,515,0.41146241362579794,0.635748649681862,0.10437924682898543,0.5677354772748359,0.42862820352776937,161.42496229148412,SPS,33.98833333,-98.49194444,US,TX,centre,no
516,516,0.29185341264732256,0.6456234690706184,0.030853050735298617,0.5677354772748359,0.42862820352776937,161.42496229148412,DDC,37.76166667,-99.965,US,KS,centre,no
517,517,0.36483888732693204,0.42838800133064747,0.03184147568230553,0.5677354772748359,0.42862820352776937,161.42496229148412,GBD,38.34722222,-98.86416667,US,KS,centre,no
518,518,0.15552021934417587,0.7861477873169707,0.06844765571170426,0.5677354772748359,0.42862820352776937,161.42496229148412,GCK,37.92861111,-100.72972222,US,KS,centre,no
519,519,0.6323890340913789,0.45698055607253013,0.01340340369612707,0.5677354772748359,0.42862820352776937,161.42496229148412,DEC,39.83416667,-88.86861111,US,IL,east,no
520,520,0.16864828054308287,0.34991462955655517,0.03753386233250892,0.5677354772748359,0.42862820352776937,161.42496229148412,DIK,46.79666667,-102.79638889,US,ND,centre,no
521,521,0.24025419973441337,0.8296274000950457,0.1259955488093964,0.5677354772748359,0.42862820352776937,161.42496229148412,DRO,37.15,-107.75111111,US,CO,west,no
522,522,0.3438718082750573,0.4119933632248426,0.020589918242517602,0.5677354772748359,0.42862820352776937,161.42496229148412,EAR,40.72833333,-98.99888889,US,NE,centre,no
523,523,0.20110320071011964,0.42849503971247577,0.02790484355812893,0.5677354772748359,0.42862820352776937,161.42496229148412,HON,44.38361111,-98.22638889,US,SD,centre,no
524,524,0.2427586316878442,0.5391675580785709,0.019501026018507308,0.5677354772748359,0.42862820352776937,161.42496229148412,HYS,38.84611111,-99.27416667,US,KS,centre,no
525,525,0.25517968952269915,0.7039822500190724,0.03232685212752105,0.5677354772748359,0.42862820352776937,161.42496229148412,IGM,35.25666667,-113.94,US,AZ,west,no
526,526,0.18327321564311533,0.7433283997600242,0.04458214019692067,0.5677354772748359,0.42862820352776937,161.42496229148412,LBL,37.04444444,-100.96055556,US,KS,centre,no
527,527,0.20718971626425167,0.48279779991205485,0.02812061771383654,0.5677354772748359,0.42862820352776937,161.42496229148412,MCK,40.20611111,-100.59,US,NE,centre,no
528,528,0.4858918631650853,0.5659776189954893,0.011813198582085925,0.5677354772748359,0.42862820352776937,161.42496229148412,MUO,43.04361111,-115.87166667,US,ID,west,no
529,529,0.23448526684037935,0.7161123581954687,0.03964441132153976,0.5677354772748359,0.42862820352776937,161.42496229148412,MWH,47.205,-119.31555556,US,WA,west,no
530,530,0.38841356815836664,0.44546724787121045,0.019675358536880946,0.5677354772748359,0.42862820352776937,161.42496229148412,OGD,41.19638889,-112.01083333,US,UT,west,no
531,531,0.32322416220845174,0.6637210297538744,0.031077998271615902,0.5677354772748359,0.42862820352776937,161.42496229148412,PRC,34.65,-112.42416667,US,AZ,west,no
532,532,0.1366463800199621,0.469572849821022,0.047926580040736376,0.5677354772748359,0.42862820352776937,161.42496229148412,RIW,43.06444444,-108.45694444,US,WY,west,no
533,533,0.2565718026237386,0.5122155549302516,0.01944354987220825,0.5677354772748359,0.42862820352776937,161.42496229148412,VEL,40.43888889,-109.51027778,US,UT,west,no
534,534,0.46469952297066597,0.49458928761456417,0.012401930720739121,0.5677354772748359,0.42862820352776937,161.42496229148412,DET,42.40666667,-83.00833333,US,MI,east,no
535,535,0.4461756121776197,0.40322416346175755,0.013695960916160689,0.5677354772748359,0.42862820352776937,161.42496229148412,NTD,34.12027778,-119.12,US,CA,west,no
536,536,0.3181847924505586,0.4639213846746522,0.03439554428810562,0.5677354772748359,0.42862820352776937,161.42496229148412,ROW,33.30166667,-104.53055556,US,NM,west,no
537,537,0.24816602533781051,0.6125596794824482,0.03348518139986289,0.5677354772748359,0.42862820352776937,161.42496229148412,INL,48.56305556,-93.40416667,US,MN,centre,no
538,538,0.3730057360425761,0.3160988573715075,0.008553145289045478,0.5677354772748359,0.42862820352776937,161.42496229148412,DMA,32.16638889,-110.8825,US,AZ,west,no
539,539,0.33528492128414067,0.20729584850750313,0.02738195046275466,0.5677354772748359,0.42862820352776937,161.42496229148412,DPA,41.91555556,-88.24666667,US,IL,east,no
540,540,0.20176021317252832,0.44331544583865073,0.014489301400041496,0.5677354772748359,0.42862820352776937,161.42496229148412,AZ4,33.7875,-113.6425,US,AZ,west,no
541,541,0.1462638161873286,0.4749613361376064,0.034716178175711494,0.5677354772748359,0.42862820352776937,161.42496229148412,L41,36.8125,-111.64666667,US,AZ,west,no
542,542,0.5353167139680365,0.5395098797990056,0.008856409209390244,0.5677354772748359,0.42862820352776937,161.42496229148412,DRT,29.37416667,-100.92722222,US,TX,centre,no
543,543,0.5922696074804874,0.5747865212492954,0.017061251673984718,0.5677354772748359,0.42862820352776937,161.42496229148412,UIN,39.94416667,-91.19722222,US,IL,east,no
544,544,0.5273765307096684,0.38154966347641467,0.024237296320899767,0.5677354772748359,0.42862820352776937,161.42496229148412,ESC,45.72055556,-87.08666667,US,MI,east,no
545,545,0.5089240677140042,0.16917666316176938,0.025610908645152097,0.5677354772748359,0.42862820352776937,161.42496229148412,IMT,45.81555556,-88.11416667,US,MI,east,no
546,546,0.3875132612178166,0.5701719321378638,0.02654722109968467,0.5677354772748359,0.42862820352776937,161.42496229148412,DVL,48.11305556,-98.9075,US,ND,centre,no
547,547,0.479768007886911,0.5289485751058554,0.019006033252535144,0.5677354772748359,0.42862820352776937,161.42496229148412,JMS,46.93,-98.67833333,US,ND,centre,no
548,548,0.20400103620674404,0.7053299494950714,0.026789393008903505,0.5677354772748359,0.42862820352776937,161.42496229148412,EAT,47.39972222,-120.20777778,US,WA,west,no
549,549,0.5447503462234992,0.6513724797614991,0.023182507201092533,0.5677354772748359,0.42862820352776937,161.42496229148412,RHI,45.63138889,-89.4575,US,WI,centre,no
550,550,0.562416134250532,0.6403939630923262,0.007129265913033464,0.5677354772748359,0.42862820352776937,161.42496229148412,EDW,34.9,-117.86666667,US,CA,west,no
551,551,0.5366816132665709,0.4264417293200251,0.012795879161426322,0.5677354772748359,0.42862820352776937,161.42496229148412,INS,36.58722222,-115.67333333,US,NV,west,no
552,552,0.23123864946830774,0.3457460067294479,0.015175592299871157,0.5677354772748359,0.42862820352776937,161.42496229148412,EKI,41.72222222,-85.99222222,US,IN,east,no
553,553,0.3185869536929804,0.7392155105935309,0.014625302871951166,0.5677354772748359,0.42862820352776937,161.42496229148412,EKO,40.82388889,-115.78972222,US,NV,west,no
554,554,0.537093365524428,0.4098091266386284,0.007899466075207135,0.5677354772748359,0.42862820352776937,161.42496229148412,ELD,33.22055556,-92.81472222,US,AR,centre,no
555,555,0.3706539706473922,0.8589347004622135,0.04844015249130593,0.5677354772748359,0.42862820352776937,161.42496229148412,LGU,41.7875,-111.855,US,UT,west,no
556,556,0.32778438550052424,0.8020362995807669,0.055761520578658824,0.5677354772748359,0.42862820352776937,161.42496229148412,YUM,32.65666667,-114.60583333,US,AZ,west,no
557,557,0.1462257236491451,0.864825969552879,0.054163289275280656,0.5677354772748359,0.42862820352776937,161.42496229148412,MOD,37.62694444,-120.95527778,US,CA,west,no
558,558,0.19662890683671147,0.4675893633664915,0.022766057312694446,0.5677354772748359,0.42862820352776937,161.42496229148412,OTS,48.49916667,-122.66111111,US,WA,west,no
559,559,0.5999915676839015,0.4658401617273368,0.0075403418707132965,0.5677354772748359,0.42862820352776937,161.42496229148412,ESN,38.80277778,-76.06777778,US,MD,east,no
560,560,0.3977280858329593,0.4465356153651085,0.013940630320626961,0.5677354772748359,0.42862820352776937,161.42496229148412,SBM,43.77166667,-87.85222222,US,WI,centre,no
561,561,0.30198017814609424,0.6980272193987296,0.008427543564237978,0.5677354772748359,0.42862820352776937,161.42496229148412,FFO,39.82611111,-84.04833333,US,OH,east,no
562,562,0.3622007765280462,0.5597731358349467,0.024534521711379834,0.5677354772748359,0.42862820352776937,161.42496229148412,PAM,30.06972222,-85.57611111,US,FL,east,no
563,563,0.38098173724213086,0.4614441872293257,0.014338043887520729,0.5677354772748359,0.42862820352776937,161.42496229148412,FFT,38.1825,-84.90472222,US,KY,centre,no
564,564,0.17489550839622153,0.3580338010927182,0.015500047242409111,0.5677354772748359,0.42862820352776937,161.42496229148412,FHB,30.61194444,-81.46111111,US,FL,east,no
565,565,0.32734109938008854,0.41479122682814307,0.008937749119975398,0.5677354772748359,0.42862820352776937,161.42496229148412,MTN,39.32555556,-76.41388889,US,MD,east,no
566,566,0.3191909015187086,0.4133599681846772,0.014241216448836415,0.5677354772748359,0.42862820352776937,161.42496229148412,FHU,31.58888889,-110.34305556,US,AZ,west,no
567,567,0.37435173066619337,0.3959290294688689,0.008064132189488708,0.5677354772748359,0.42862820352776937,161.42496229148412,FID,41.25138889,-72.03166667,US,NY,east,no
568,568,0.6384916130693733,0.36738624584937013,0.006636533474885721,0.5677354772748359,0.42862820352776937,161.42496229148412,GUF,30.29055556,-87.67166667,US,AL,centre,no
569,569,0.45066614705211855,0.23440965269981445,0.054962418056718185,0.5677354772748359,0.42862820352776937,161.42496229148412,MQY,36.00888889,-86.52,US,TN,east,no
570,570,0.6904591058181404,0.5637853819124696,0.012107341781718612,0.5677354772748359,0.42862820352776937,161.42496229148412,PGR,36.06388889,-90.50916667,US,AR,centre,no
571,571,0.22724736860207057,0.51172366332135,0.01981806928003513,0.5677354772748359,0.42862820352776937,161.42496229148412,SOW,34.26444444,-110.00416667,US,AZ,west,no
572,572,0.6543189141858189,0.44939249700331063,0.018518142946584385,0.5677354772748359,0.42862820352776937,161.42496229148412,FOD,42.5525,-94.18972222,US,IA,centre,no
573,573,0.3500767960055156,0.589471327790027,0.012881607518580182,0.5677354772748359,0.42862820352776937,161.42496229148412,LRU,32.29083333,-106.92166667,US,NM,west,no
574,574,0.26107282020499767,0.24654987718235982,0.035144052615542765,0.5677354772748359,0.42862820352776937,161.42496229148412,FOK,40.84361111,-72.63222222,US,NY,east,no
575,575,0.13814183527814386,0.18872632797624134,0.05139586835786341,0.5677354772748359,0.42862820352776937,161.42496229148412,NPT,41.53083333,-71.2825,US,RI,east,no
576,576,0.32184059016840283,0.25431997116850646,0.015132901905929471,0.5677354772748359,0.42862820352776937,161.42496229148412,NY3,42.45,-75.01638889,US,NY,east,no
577,577,0.233300633376919,0.3350131616217505,0.014270488770978917,0.5677354772748359,0.42862820352776937,161.42496229148412,FPR,27.49305556,-80.36777778,US,FL,east,no
578,578,0.17144138333963307,0.43994375033577854,0.021618828016726578,0.5677354772748359,0.42862820352776937,161.42496229148412,NUW,48.35222222,-122.65416667,US,WA,west,no
579,579,0.42444138568596107,0.4083976059110677,0.019824406324982953,0.5677354772748359,0.42862820352776937,161.42496229148412,WSX,48.66666667,-122.88333333,US,WA,west,no
580,580,0.564311911810884,0.36164505869588653,0.007582853336771546,0.5677354772748359,0.42862820352776937,161.42496229148412,CNO,33.97083333,-117.64138889,US,CA,west,no
581,581,0.25923265063526024,0.3835170621915078,0.015061532248824257,0.5677354772748359,0.42862820352776937,161.42496229148412,FTY,33.77916667,-84.52138889,US,GA,east,no
582,582,0.5265761465979082,0.6082552815556409,0.013533568678354686,0.5677354772748359,0.42862820352776937,161.42496229148412,FVO,45.24722222,-122.77,US,OR,west,no
583,583,0.2555788822482834,0.32427348489410934,0.021514662350699057,0.5677354772748359,0.42862820352776937,161.42496229148412,GON,41.32888889,-72.04638889,US,CT,east,no
584,584,0.40470579483689956,0.4727937150901351,0.007902968070027027,0.5677354772748359,0.42862820352776937,161.42496229148412,GAI,39.16833333,-77.16611111,US,MD,east,no
585,585,0.2815220540114142,0.5347490491010433,0.02633603239911611,0.5677354772748359,0.42862820352776937,161.42496229148412,MVM,36.70972222,-110.23694444,US,AZ,west,no
586,586,0.2702947248547441,0.43017928147098033,0.014622692271143626,0.5677354772748359,0.42862820352776937,161.42496229148412,UXR,37.01555556,-110.19916667,US,UT,west,no
587,587,0.4627168236942206,0.30700503048814604,0.00849681941153361,0.5677354772748359,0.42862820352776937,161.42496229148412,GED,38.68916667,-75.35888889,US,DE,east,no
588,588,0.33229760693725285,0.32970586747742964,0.008050625704362777,0.5677354772748359,0.42862820352776937,161.42496229148412,GFL,43.34444444,-73.60916667,US,NY,east,no
589,589,0.33026442461340355,0.3072010590727305,0.008779089939630714,0.5677354772748359,0.42862820352776937,161.42496229148412,MCD,45.86472222,-84.63722222,US,MI,east,no
590,590,0.3390957152593054,0.5148062380321704,0.03781566791283012,0.5677354772748359,0.42862820352776937,161.42496229148412,NYL,32.65666667,-114.60583333,US,AZ,west,no
591,591,0.46397814335906634,0.2818793320144075,0.013343771868435989,0.5677354772748359,0.42862820352776937,161.42496229148412,GSB,35.33972222,-77.96,US,NC,east,no
592,592,0.46322084296857646,0.6472595785053261,0.007773266166200867,0.5677354772748359,0.42862820352776937,161.42496229148412,GTU,30.67888889,-97.67944444,US,TX,centre,no
593,593,0.5694370304808947,0.5649165679955711,0.012262273452379336,0.5677354772748359,0.42862820352776937,161.42496229148412,GUS,40.64805556,-86.15222222,US,IN,east,no
594,594,0.3665643664036698,0.3888672434063095,0.008524920752198769,0.5677354772748359,0.42862820352776937,161.42496229148412,HAO,39.36444444,-84.52472222,US,OH,east,no
595,595,0.5614699675683585,0.5489326894860131,0.013860317989970908,0.5677354772748359,0.42862820352776937,161.42496229148412,HBV,27.34944444,-98.73694444,US,TX,centre,no
596,596,0.34550021379820134,0.48572844398359855,0.025207277655476614,0.5677354772748359,0.42862820352776937,161.42496229148412,VWK,43.05083333,-73.86111111,US,NY,east,no
597,597,0.14814206607935307,0.25393263325793286,0.05771691398244703,0.5677354772748359,0.42862820352776937,161.42496229148412,NKT,34.9025,-76.88138889,US,NC,east,no
598,598,0.31871561649791574,0.6393697531588832,0.018528475433520042,0.5677354772748359,0.42862820352776937,161.42496229148412,HIB,47.38861111,-92.83861111,US,MN,centre,no
599,599,0.4097714937782352,0.5060444294105239,0.012634211055856638,0.5677354772748359,0.42862820352776937,161.42496229148412,TVF,48.06611111,-96.185,US,MN,centre,no
600,600,0.3039582637927039,0.5982533314606655,0.021110355227452388,0.5677354772748359,0.42862820352776937,161.42496229148412,HIF,41.12361111,-111.97194444,US,UT,west,no
601,601,0.4570927245401731,0.4324984678974638,0.007867558240834491,0.5677354772748359,0.42862820352776937,161.42496229148412,HMN,32.85138889,-106.10166667,US,NM,west,no
602,602,0.6480529728156168,0.520772179374107,0.007330234894989892,0.5677354772748359,0.42862820352776937,161.42496229148412,HOT,34.47888889,-93.09611111,US,AR,centre,no
603,603,0.3802099594119471,0.5272285234627122,0.04907348772754354,0.5677354772748359,0.42862820352776937,161.42496229148412,NZY,32.69916667,-117.21444444,US,CA,west,no
604,604,0.3451833338407202,0.25530921119316563,0.00853192791961351,0.5677354772748359,0.42862820352776937,161.42496229148412,FCM,44.82722222,-93.45722222,US,MN,centre,no
605,605,0.3818977580457014,0.6185724043450963,0.01393159448851866,0.5677354772748359,0.42862820352776937,161.42496229148412,IOW,41.64027778,-91.54722222,US,IA,centre,no
606,606,0.16421847570906367,0.19019154610626055,0.016565717880716337,0.5677354772748359,0.42862820352776937,161.42496229148412,JZI,36.59277778,-86.47666667,US,TN,east,no
607,607,0.26416949322777405,0.2976153962014068,0.016424990237424615,0.5677354772748359,0.42862820352776937,161.42496229148412,MNZ,38.72194444,-77.51805556,US,VA,east,no
608,608,0.20243848095835512,0.2927761682494972,0.00995627294600514,0.5677354772748359,0.42862820352776937,161.42496229148412,NY4,44.67666667,-74.94833333,US,NY,east,no
609,609,0.35024665175861275,0.3684999771868677,0.008280222909991898,0.5677354772748359,0.42862820352776937,161.42496229148412,OH5,39.24666667,-84.38888889,US,OH,east,no
610,610,0.4359229189456691,0.6829749774826046,0.0072035941948211165,0.5677354772748359,0.42862820352776937,161.42496229148412,PWA,35.53277778,-97.64916667,US,OK,centre,no
611,611,0.32064308204391695,0.23670084635871194,0.008946112913525974,0.5677354772748359,0.42862820352776937,161.42496229148412,PYM,41.90972222,-70.72944444,US,MA,east,no
612,612,0.30858626710696646,0.2544096341480321,0.007700960980978509,0.5677354772748359,0.42862820352776937,161.42496229148412,RAC,42.76111111,-87.81388889,US,WI,centre,no
613,613,0.4541804696913878,0.3060973253024511,0.00772746927682757,0.5677354772748359,0.42862820352776937,161.42496229148412,ROG,36.37222222,-94.10694444,US,AR,centre,no
614,614,0.5714235656697948,0.31311496615030654,0.007531526370035216,0.5677354772748359,0.42862820352776937,161.42496229148412,RQR,45.42555556,-84.91333333,US,MI,east,no
615,615,0.21137840132824862,0.20073792454747724,0.015424002070136488,0.5677354772748359,0.42862820352776937,161.42496229148412,TMB,25.64583333,-80.43194444,US,FL,east,no
616,616,0.4278966126165887,0.4030480769198917,0.008582742092156675,0.5677354772748359,0.42862820352776937,161.42496229148412,UBF,41.68805556,-69.99,US,MA,east,no
617,617,0.4835115580734579,0.42137746749978167,0.008008141849746945,0.5677354772748359,0.42862820352776937,161.42496229148412,UES,43.03833333,-88.23,US,WI,centre,no
618,618,0.44385742274230133,0.26215784756037,0.01416908450612685,0.5677354772748359,0.42862820352776937,161.42496229148412,UST,29.95861111,-81.33888889,US,FL,east,no
619,619,0.33115142038515255,0.4494785567967801,0.007785242764320787,0.5677354772748359,0.42862820352776937,161.42496229148412,VRB,27.6525,-80.41361111,US,FL,east,no
620,620,0.33829046681117375,0.4057398752425764,0.014148636543348341,0.5677354772748359,0.42862820352776937,161.42496229148412,WDG,36.37916667,-97.79083333,US,OK,centre,no
621,621,0.4183816497568562,0.42206978133899825,0.007615639148094956,0.5677354772748359,0.42862820352776937,161.42496229148412,WVL,44.53388889,-69.67583333,US,ME,east,no
622,622,0.5443944369624181,0.5736822456783692,0.012703415675678927,0.5677354772748359,0.42862820352776937,161.42496229148412,HRO,36.26166667,-93.15555556,US,AR,centre,no
623,623,0.4378903702923765,0.556736599820014,0.00801194335317473,0.5677354772748359,0.42862820352776937,161.42496229148412,HST,25.48805556,-80.38416667,US,FL,east,no
624,624,0.4959487109699703,0.4704631648687738,0.01312410795569148,0.5677354772748359,0.42862820352776937,161.42496229148412,VCT,28.85111111,-96.91444444,US,TX,centre,no
625,625,0.46141075405237136,0.4056695887876432,0.007653196711972034,0.5677354772748359,0.42862820352776937,161.42496229148412,ID1,43.74194444,-111.09777778,US,ID,west,no
626,626,0.2765493218141928,0.7813584001018724,0.05021608897475542,0.5677354772748359,0.42862820352776937,161.42496229148412,LMT,42.16305556,-121.73583333,US,OR,west,no
627,627,0.3913932772833719,0.5217769764947988,0.013888215165063111,0.5677354772748359,0.42862820352776937,161.42496229148412,STC,45.54527778,-94.05833333,US,MN,centre,no
628,628,0.44356028478538484,0.2455271429589827,0.013872275258125068,0.5677354772748359,0.42862820352776937,161.42496229148412,MI4,44.62527778,-86.20083333,US,MI,east,no
629,629,0.37369365842665986,0.621963324436643,0.012539335396072002,0.5677354772748359,0.42862820352776937,161.42496229148412,IPL,32.83722222,-115.57472222,US,CA,west,no
630,630,0.5043966329252572,0.4634934965664537,0.017852557169309273,0.5677354772748359,0.42862820352776937,161.42496229148412,IPT,41.24222222,-76.92055556,US,PA,east,no
631,631,0.5643419202639022,0.5366358972721677,0.0073844405294684065,0.5677354772748359,0.42862820352776937,161.42496229148412,IRK,40.0925,-92.54388889,US,MO,centre,no
632,632,0.6480710752275376,0.5829815356780215,0.012098378902627386,0.5677354772748359,0.42862820352776937,161.42496229148412,IWD,46.52555556,-90.13166667,US,MI,east,no
633,633,0.5249080045328073,0.41644324442167646,0.007925406156941383,0.5677354772748359,0.42862820352776937,161.42496229148412,JBR,35.83,-90.64833333,US,AR,centre,no
634,634,0.42695586309888767,0.7024315964948242,0.018761143975991552,0.5677354772748359,0.42862820352776937,161.42496229148412,JLN,37.14972222,-94.49777778,US,MO,centre,no
635,635,0.4967675284675171,0.47361098838490195,0.018494959558103485,0.5677354772748359,0.42862820352776937,161.42496229148412,TBN,37.74138889,-92.14055556,US,MO,centre,no
636,636,0.2894342910283479,0.3283644308439006,0.00818550459927896,0.5677354772748359,0.42862820352776937,161.42496229148412,JZL,33.02333333,-118.58805556,US,CA,west,no
637,637,0.5899085463767069,0.6127343591841342,0.006602343892935104,0.5677354772748359,0.42862820352776937,161.42496229148412,MVW,48.47027778,-122.41055556,US,WA,west,no
638,638,0.387384178210864,0.36301009643138865,0.008137867596860028,0.5677354772748359,0.42862820352776937,161.42496229148412,SSW,48.675,-123.17361111,US,WA,west,no
639,639,0.36239610540006,0.40046695741023136,0.014105515425526325,0.5677354772748359,0.42862820352776937,161.42496229148412,XXV,48.50416667,-122.81388889,US,WA,west,no
640,640,0.5482059068701137,0.3298031501822748,0.013065425294341439,0.5677354772748359,0.42862820352776937,161.42496229148412,LAL,27.98888889,-82.01472222,US,FL,east,no
641,641,0.23071749120283983,0.6843191269046244,0.03202377153983328,0.5677354772748359,0.42862820352776937,161.42496229148412,MCE,37.28472222,-120.51277778,US,CA,west,no
642,642,0.5543513511720959,0.7653436855486593,0.007193913137176669,0.5677354772748359,0.42862820352776937,161.42496229148412,SGR,29.62222222,-95.65666667,US,TX,centre,no
643,643,0.15163177747633894,0.7429304835481356,0.040363371843553535,0.5677354772748359,0.42862820352776937,161.42496229148412,TVL,38.89416667,-119.99444444,US,CA,west,no
644,644,0.3665546713216696,0.5511970793477623,0.008038415003401788,0.5677354772748359,0.42862820352776937,161.42496229148412,WMC,40.89777778,-117.80361111,US,NV,west,no
645,645,0.3156823723973177,0.8873071554376958,0.0504600450872247,0.5677354772748359,0.42862820352776937,161.42496229148412,MMH,37.63111111,-118.85138889,US,CA,west,no
646,646,0.32821026207236387,0.47875247509420477,0.008801118405951554,0.5677354772748359,0.42862820352776937,161.42496229148412,OSH,43.98388889,-88.55694444,US,WI,centre,no
647,647,0.41896475211717443,0.6448702322436939,0.012677229537573187,0.5677354772748359,0.42862820352776937,161.42496229148412,OXR,34.20111111,-119.20638889,US,CA,west,no
648,648,0.18073547784654082,0.3988046761777733,0.04353876296095641,0.5677354772748359,0.42862820352776937,161.42496229148412,SVN,32.01,-81.14583333,US,GA,east,no
649,649,0.5019658073402921,0.2960838904015389,0.007989391435562475,0.5677354772748359,0.42862820352776937,161.42496229148412,LEW,44.0475,-70.28388889,US,ME,east,no
650,650,0.7160510345002055,0.6237931814610992,0.007341460401730057,0.5677354772748359,0.42862820352776937,161.42496229148412,CGS,38.98055556,-76.92277778,US,MD,east,no
651,651,0.3157566084832129,0.3866539593380503,0.014070809082888377,0.5677354772748359,0.42862820352776937,161.42496229148412,LFI,37.08277778,-76.36083333,US,VA,east,no
652,652,0.7667556804706133,0.46578326512617385,0.005922472012764644,0.5677354772748359,0.42862820352776937,161.42496229148412,LJN,29.03833333,-95.45694444,US,TX,centre,no
653,653,0.45588194951717603,0.6211764579735723,0.0073811376805473115,0.5677354772748359,0.42862820352776937,161.42496229148412,BYW,48.57916667,-122.825,US,WA,west,no
654,654,0.4575829746345597,0.46600071655075226,0.00771961244841102,0.5677354772748359,0.42862820352776937,161.42496229148412,ODW,48.25333333,-122.6725,US,WA,west,no
655,655,0.1603560710577179,0.40506559005638465,0.028206864464283644,0.5677354772748359,0.42862820352776937,161.42496229148412,TIW,47.26805556,-122.57694444,US,WA,west,no
656,656,0.32434388241361384,0.6493740968887356,0.01342210886826299,0.5677354772748359,0.42862820352776937,161.42496229148412,TWD,48.05,-122.8,US,WA,west,no
657,657,0.5236454736530947,0.5998819955684581,0.007606705333912899,0.5677354772748359,0.42862820352776937,161.42496229148412,SSI,31.15055556,-81.38944444,US,GA,east,no
658,658,0.2757219474733062,0.585952629451117,0.014503977603430699,0.5677354772748359,0.42862820352776937,161.42496229148412,LRO,37.83666667,-121.27222222,US,CA,west,no
659,659,0.4496158795976895,0.3936789949699722,0.02506452381919114,0.5677354772748359,0.42862820352776937,161.42496229148412,SSC,33.97277778,-80.47305556,US,SC,east,no
